Date,Emp_ID,Age,Gender,City,Education,Salary,Join_Date,Last_Work_Date,Join_Designation,Designation,Total_Sales_Acquired,Quarterly_Rating
1/12/2017,2090,32,Male,C15,Master,74873,31/7/2017,,2.0,2,152890,1
1/6/2016,2091,40,Male,C24,Bachelor,22556,11/9/2015,15/6/2016,1.0,1,2717680,1
1/11/2017,2092,34,Male,C2,Bachelor,66035,6/12/2016,23/11/2017,3.0,3,4660960,2
1/2/2017,2093,31,Male,C19,Master,58872,8/10/2016,7/2/2017,2.0,2,0,1
1/2/2016,2094,28,Male,C15,Bachelor,26053,17/12/2015,2/2/2016,,1,0,1
1/1/2017,2095,34,Male,C26,Bachelor,48829,29/10/2016,3/1/2017,1.0,1,0,1
1/12/2017,2096,35,Male,C14,Bachelor,71129,3/5/2017,,2.0,2,2113020,2
1/12/2017,2097,36,Male,C25,College,70496,31/7/2017,,3.0,3,0,1
1/7/2016,2098,44,Male,C21,Master,139882,2/4/2010,13/7/2016,3.0,5,0,1
1/11/2016,2100,42,Male,C9,Bachelor,65632,8/5/2015,19/11/2016,2.0,2,9611480,4
1/1/2017,2101,30,Male,C17,Master,90421,19/9/2016,4/1/2017,3.0,3,104740,1
1/11/2016,2102,44,Male,C2,Master,117708,30/7/2012,26/11/2016,3.0,4,6514730,1
1/11/2017,2103,37,Male,C10,College,64855,12/7/2017,15/11/2017,2.0,2,698240,1
1/12/2017,2104,41,Female,C7,College,79523,,,1.0,3,17504850,4
1/3/2016,2105,33,Male,C21,Bachelor,33442,15/1/2016,8/3/2016,1.0,1,0,1
1/5/2016,2106,32,Female,C2,College,21252,26/10/2015,18/5/2016,1.0,1,2037410,2
1/2/2017,2108,32,Female,C16,Master,59928,30/11/2016,7/2/2017,1.0,1,100710,1
1/12/2017,2109,31,Male,C7,Master,72478,8/10/2016,,2.0,2,9644890,2
1/12/2017,2110,38,Male,C19,College,131847,21/1/2013,,5.0,5,20187150,1
1/10/2016,2113,32,Female,C15,Bachelor,38992,13/9/2016,11/10/2016,1.0,1,0,1
1/12/2017,2114,41,Female,C19,College,105686,24/6/2013,,2.0,4,54736654,4
1/2/2016,2115,30,Male,C9,Master,68702,23/10/2015,8/2/2016,2.0,2,0,1
1/6/2016,2116,52,Female,C22,College,40592,20/8/2015,2/6/2016,1.0,1,1000000,1
1/2/2016,2117,37,Male,C4,Master,41591,8/10/2015,6/2/2016,2.0,2,0,1
1/7/2017,2118,27,Male,C10,Master,47752,28/6/2016,10/7/2017,2.0,2,7800830,3
1/2/2017,2120,31,Female,C4,Bachelor,19052,25/7/2016,8/2/2017,1.0,1,845060,1
1/5/2016,2121,26,Female,C22,Master,31743,18/11/2015,2/5/2016,1.0,1,654060,1
1/2/2016,2122,34,Male,C2,College,61065,24/10/2015,13/2/2016,3.0,3,250310,1
1/2/2016,2123,46,Female,C3,College,42604,,9/2/2016,2.0,2,0,1
1/7/2016,2124,23,Male,C13,Bachelor,68936,22/8/2015,5/7/2016,1.0,2,3045460,1
1/8/2016,2125,41,Female,C24,Bachelor,39560,2/10/2015,24/8/2016,1.0,1,2987810,1
1/5/2017,2126,35,Female,C28,Master,44707,2/1/2017,3/5/2017,2.0,2,321720,1
1/10/2017,2127,34,Female,C12,Master,86291,13/6/2017,16/10/2017,2.0,2,0,1
1/5/2016,2128,37,Male,C28,Bachelor,21270,21/8/2015,23/5/2016,1.0,1,1042760,1
1/2/2016,2129,34,Female,C17,Master,59930,30/7/2012,5/2/2016,2.0,2,441810,1
1/2/2016,2130,34,Male,C20,Master,40948,5/11/2012,22/2/2016,2.0,2,362450,1
1/3/2017,2131,30,Male,C21,Bachelor,45665,8/11/2016,22/3/2017,2.0,2,194820,1
1/12/2016,2132,31,Female,C21,Bachelor,70778,8/10/2016,,2.0,2,405620,1
1/9/2017,2133,28,Male,C22,Bachelor,74781,29/5/2017,19/9/2017,,3,0,1
1/12/2017,2134,40,Male,C29,College,116006,30/10/2010,,2.0,5,59696450,1
1/12/2017,2135,43,Female,C24,College,47426,14/8/2017,,3.0,3,194150,1
1/12/2017,2137,35,Female,C26,Master,61050,14/11/2011,,1.0,2,20041520,3
1/1/2016,2138,29,Male,C8,Bachelor,43989,30/7/2015,5/1/2016,1.0,1,0,1
1/12/2017,2139,26,Male,C4,Master,95969,4/9/2017,,2.0,2,1508530,3
1/12/2017,2140,32,Male,C19,Bachelor,50778,28/11/2017,,3.0,3,0,1
1/8/2017,2141,28,Male,C16,Master,49533,28/6/2017,29/7/2017,3.0,3,0,1
1/2/2017,2142,45,Female,C26,Master,41723,25/10/2012,17/2/2017,1.0,1,5029310,1
1/3/2017,2143,26,Male,C29,College,42844,18/1/2017,14/3/2017,2.0,2,0,1
1/5/2016,2144,36,Female,C9,Master,42166,24/2/2015,4/5/2016,2.0,2,584180,1
1/3/2017,2145,32,Male,C4,Bachelor,44012,14/1/2017,4/3/2017,2.0,2,0,1
1/9/2017,2146,27,Male,C6,Bachelor,59352,28/6/2017,18/9/2017,2.0,2,0,1
1/12/2017,2148,32,Female,C17,Master,69678,29/7/2016,,3.0,3,11207560,2
1/3/2017,2151,32,Male,C14,College,52035,13/5/2015,6/3/2017,1.0,2,5484730,1
1/2/2016,2152,28,Female,C22,Master,27194,14/9/2015,15/2/2016,1.0,1,50000,1
1/12/2017,2153,30,Female,C11,Bachelor,80499,16/10/2017,,2.0,2,201770,1
1/10/2016,2154,41,Male,C25,Master,153766,3/1/2013,15/10/2016,5.0,5,0,1
1/7/2016,2155,36,Male,C29,Master,42772,30/10/2015,28/6/2016,1.0,1,771437,1
1/5/2016,2156,34,Female,C5,Master,80653,,23/5/2016,2.0,2,1639910,1
1/3/2016,2157,36,Female,C10,College,46480,29/5/2015,24/3/2016,2.0,2,216810,1
1/7/2016,2159,35,Female,C29,Bachelor,42813,3/7/2015,4/7/2016,1.0,1,1353350,1
1/12/2017,2160,37,Female,C8,Master,66650,20/6/2016,,2.0,2,10804780,2
1/12/2016,2161,39,Male,C19,Bachelor,32871,28/6/2016,19/12/2016,3.0,3,411660,1
1/5/2017,2162,38,Male,C23,Bachelor,31809,,18/5/2017,1.0,1,6598680,1
1/12/2016,2163,32,Male,C11,Bachelor,55700,28/9/2016,3/12/2016,1.0,1,0,1
1/2/2017,2164,23,Male,C15,Bachelor,35943,18/11/2016,17/2/2017,1.0,1,165440,1
1/10/2016,2165,37,Female,C23,College,45604,18/8/2016,3/10/2016,1.0,1,0,1
1/12/2017,2166,43,Male,C29,Master,31780,9/7/2015,,1.0,1,13590220,3
1/1/2017,2167,39,Male,C1,Bachelor,70714,27/4/2013,20/1/2017,1.0,2,6598600,3
1/12/2017,2168,40,Male,C25,Bachelor,50801,27/11/2014,23/12/2017,1.0,1,13936770,2
1/12/2017,2169,28,Female,C7,College,133579,27/6/2017,,3.0,3,1124200,1
1/8/2016,2170,30,Male,C14,Master,52196,22/10/2015,8/8/2016,1.0,1,2140510,1
1/7/2016,2171,35,Male,C17,College,55777,2/7/2016,22/7/2016,3.0,3,0,1
1/2/2016,2172,27,Male,C9,College,53105,10/2/2014,19/2/2016,1.0,2,0,1
1/5/2017,2173,43,Male,C25,Bachelor,64370,10/4/2017,17/5/2017,3.0,3,0,1
1/12/2016,2174,41,Male,C20,College,19371,18/5/2015,16/12/2016,1.0,1,4627380,2
1/11/2017,2175,41,Male,C29,Master,101223,22/7/2017,31/10/2017,4.0,4,961180,1
1/11/2016,2176,30,Male,C25,Bachelor,50029,6/5/2013,17/11/2016,1.0,1,0,1
1/12/2017,2178,33,Female,C11,Bachelor,69971,6/7/2017,,2.0,2,2587850,3
1/12/2017,2179,32,Female,C22,Bachelor,59105,25/4/2013,,1.0,2,18036100,3
1/5/2016,2180,39,Male,C22,College,11889,25/8/2015,23/5/2016,1.0,1,873850,1
1/1/2017,2181,35,Female,C24,Bachelor,47440,24/11/2016,19/1/2017,2.0,2,0,1
1/7/2017,2182,24,Female,C3,College,40437,17/7/2015,3/7/2017,1.0,1,7305650,1
1/9/2017,2183,40,Female,C10,Bachelor,29450,27/6/2017,19/9/2017,,3,0,1
1/6/2017,2186,30,Female,C8,Master,70246,,13/6/2017,1.0,2,8930640,2
1/10/2016,2187,31,Male,C20,College,25510,15/6/2016,28/10/2016,1.0,1,0,1
1/12/2017,2188,42,Female,C11,College,94440,9/8/2017,,4.0,4,386460,1
1/12/2017,2189,44,Female,C9,Bachelor,145116,23/10/2010,,2.0,4,21746880,2
1/3/2016,2190,28,Male,C7,Bachelor,62955,25/4/2013,17/3/2016,1.0,2,144200,1
1/12/2017,2191,29,Male,C26,Bachelor,30960,30/10/2017,,1.0,1,150040,1
1/4/2017,2192,39,Male,C19,Bachelor,106428,7/10/2016,5/4/2017,3.0,3,0,1
1/12/2017,2193,36,Male,C29,Master,84266,12/12/2016,,3.0,3,13363600,2
1/7/2017,2194,36,Female,C20,College,90033,29/9/2010,10/7/2017,4.0,4,16342310,2
1/10/2017,2195,32,Male,C3,College,27262,7/7/2017,16/10/2017,2.0,2,0,1
1/12/2017,2196,36,Male,C25,Bachelor,119052,6/10/2010,,2.0,4,28251450,1
1/9/2016,2197,49,Female,C17,Bachelor,82179,12/2/2015,22/9/2016,2.0,2,-411250,1
1/12/2017,2198,48,Female,C14,College,82691,9/1/2016,,1.0,3,35896130,4
1/12/2017,2199,27,Male,C5,Master,93170,27/2/2017,,3.0,3,10752230,3
1/12/2017,2200,35,Male,C15,Bachelor,69756,21/6/2013,,,3,29040450,3
1/5/2016,2201,32,Female,C19,Bachelor,54631,21/10/2015,24/5/2016,2.0,2,1299750,1
1/12/2017,2202,30,Male,C17,College,33986,18/9/2017,,2.0,2,310000,1
1/7/2017,2203,31,Male,C7,Bachelor,59650,8/3/2017,18/7/2017,2.0,2,0,1
1/6/2017,2204,29,Female,C4,Master,61879,13/1/2015,12/6/2017,1.0,1,7285960,2
1/12/2017,2205,31,Female,C8,Bachelor,31210,21/4/2017,,2.0,2,3747990,3
1/2/2017,2206,25,Male,C5,Bachelor,33391,24/8/2016,17/2/2017,1.0,1,357370,1
1/2/2016,2207,34,Male,C2,College,20010,6/1/2016,19/2/2016,1.0,1,0,1
1/12/2017,2208,24,Male,C6,Master,117011,31/5/2017,,3.0,3,345010,1
1/3/2016,2209,37,Female,C16,Bachelor,42339,,1/3/2016,2.0,2,416990,1
1/12/2017,2210,39,Male,C26,Bachelor,112513,30/3/2016,,1.0,4,68074911,4
1/6/2016,2211,34,Male,C8,College,22556,19/1/2015,3/6/2016,1.0,1,4008780,1
1/7/2016,2213,58,Female,C24,Bachelor,29202,4/5/2015,27/7/2016,1.0,1,3311100,3
1/12/2017,2214,33,Male,C20,College,90020,11/7/2017,27/12/2017,2.0,2,1159750,2
1/4/2016,2215,27,Male,C6,Bachelor,24374,21/5/2015,27/4/2016,1.0,1,1282390,1
1/9/2017,2216,31,Male,C16,Master,52209,1/5/2017,6/9/2017,2.0,2,0,1
1/12/2017,2217,36,Female,C4,Bachelor,72778,5/5/2017,,3.0,3,2512630,2
1/9/2017,2218,23,Female,C18,College,20984,,4/9/2017,1.0,1,150440,1
1/8/2016,2219,33,Male,C25,Bachelor,110792,19/12/2014,13/8/2016,2.0,3,8421010,2
1/7/2017,2220,38,Male,C18,Bachelor,59077,19/1/2017,30/6/2017,2.0,2,200000,1
1/5/2016,2221,33,Male,C19,College,62460,28/1/2016,12/5/2016,,3,405920,1
1/12/2017,2223,42,Male,C13,Bachelor,35442,21/10/2015,,1.0,1,20412560,3
1/12/2017,2224,49,Female,C27,Master,61291,,,1.0,1,21687570,4
1/11/2017,2225,37,Female,C1,Bachelor,28216,11/10/2014,20/11/2017,1.0,1,8277880,2
1/4/2017,2226,31,Male,C16,Master,38152,2/1/2017,18/4/2017,2.0,2,516280,2
1/11/2017,2227,31,Female,C16,Bachelor,25357,4/2/2017,7/11/2017,1.0,1,2306700,1
1/12/2017,2228,55,Female,C27,College,79243,21/7/2015,,1.0,2,18640148,4
1/7/2017,2229,26,Male,C20,Master,103305,4/5/2017,20/7/2017,3.0,3,0,1
1/12/2017,2230,35,Male,C16,Master,65628,,,3.0,3,281160,1
1/12/2016,2231,34,Female,C27,College,78441,28/2/2012,23/12/2016,2.0,4,8107300,2
1/6/2017,2232,26,Female,C11,Bachelor,73207,6/6/2015,27/6/2017,1.0,2,13233470,2
1/12/2017,2233,37,Male,C8,Bachelor,79251,19/12/2017,,,2,0,1
1/4/2016,2235,30,Female,C10,College,21935,8/6/2015,30/3/2016,1.0,1,622550,1
1/5/2016,2236,49,Female,C3,College,53572,9/8/2012,21/5/2016,1.0,2,3408200,1
1/12/2017,2238,29,Male,C17,Master,37067,8/8/2017,13/12/2017,2.0,2,0,1
1/12/2017,2239,46,Female,C27,Bachelor,94485,28/11/2017,,3.0,3,0,1
1/12/2017,2240,33,Male,C5,College,85965,10/8/2017,26/12/2017,3.0,3,2201350,3
1/12/2017,2241,36,Male,C5,Bachelor,50766,17/11/2016,,3.0,3,4430300,2
1/3/2016,2242,35,Male,C3,College,70733,5/1/2016,11/3/2016,,2,0,1
1/2/2017,2245,33,Female,C19,Master,81348,6/2/2017,22/2/2017,2.0,2,0,1
1/12/2016,2246,28,Female,C2,Master,43647,10/10/2016,28/11/2016,2.0,2,0,1
1/5/2016,2247,30,Female,C9,Bachelor,49336,4/5/2015,30/4/2016,1.0,1,652150,1
1/10/2017,2248,41,Female,C12,Master,68830,1/5/2017,28/9/2017,2.0,2,0,1
1/7/2017,2249,38,Female,C2,Bachelor,86246,29/5/2017,5/7/2017,3.0,3,0,1
1/3/2017,2250,26,Male,C26,Bachelor,41661,1/11/2016,8/3/2017,2.0,2,583160,1
1/12/2017,2251,39,Male,C15,Master,83604,23/10/2010,,2.0,3,19422760,3
1/5/2016,2252,37,Female,C20,Bachelor,101423,16/6/2015,6/5/2016,3.0,3,1512170,1
1/12/2016,2253,40,Male,C11,Bachelor,57872,17/8/2015,20/12/2016,1.0,2,5901490,2
1/12/2017,2254,23,Female,C4,Bachelor,54580,7/8/2017,,1.0,1,314880,1
1/12/2017,2255,40,Male,C25,College,133489,6/11/2010,,3.0,4,36398090,3
1/9/2016,2256,31,Male,C11,College,59644,7/10/2015,8/9/2016,2.0,2,3770920,2
1/12/2017,2257,43,Female,C22,Master,81933,24/2/2015,,,2,18076460,4
1/12/2017,2258,36,Female,C14,College,138520,28/11/2016,,3.0,3,13170380,4
1/12/2017,2259,41,Male,C4,Master,89192,10/2/2014,,1.0,3,13468220,2
1/12/2017,2260,32,Male,C29,Master,39693,10/10/2017,,2.0,2,0,1
1/12/2017,2261,25,Female,C24,Bachelor,22132,21/12/2017,,1.0,1,0,1
1/7/2016,2263,25,Male,C26,College,16216,17/7/2015,22/7/2016,,1,2481260,1
1/9/2016,2264,34,Female,C15,Bachelor,73561,29/5/2012,22/9/2016,2.0,4,3981020,1
1/1/2017,2265,28,Female,C27,Bachelor,64600,13/8/2016,10/1/2017,3.0,3,0,1
1/7/2016,2267,31,Female,C23,Bachelor,112722,20/2/2016,29/6/2016,1.0,4,2945540,1
1/1/2017,2268,44,Male,C24,College,91207,1/11/2012,,2.0,3,15313810,1
1/9/2017,2269,33,Male,C8,Master,46043,14/4/2017,15/9/2017,3.0,3,0,1
1/12/2017,2270,34,Female,C9,Master,78164,29/8/2017,28/12/2017,3.0,3,232140,1
1/6/2016,2271,38,Male,C2,College,55943,28/7/2015,30/5/2016,1.0,2,2669780,1
1/12/2017,2272,46,Female,C5,Bachelor,96185,16/2/2016,,2.0,3,44861920,4
1/10/2017,2273,32,Male,C25,Master,66742,22/5/2017,28/9/2017,3.0,3,728680,1
1/2/2016,2274,34,Female,C24,Master,21154,,4/2/2016,1.0,1,116750,1
1/12/2017,2276,33,Male,C29,Master,54915,13/7/2017,,3.0,3,2433060,2
1/12/2017,2277,29,Female,C25,Bachelor,83958,8/9/2017,,3.0,3,0,1
1/3/2016,2278,34,Female,C23,College,18291,27/7/2015,28/3/2016,1.0,1,1080540,2
1/12/2017,2279,27,Female,C19,Master,83632,7/11/2017,,2.0,2,371110,2
1/10/2016,2281,31,Male,C13,Master,51261,6/10/2016,25/10/2016,2.0,2,0,1
1/9/2016,2282,31,Female,C5,Master,67740,30/6/2016,15/9/2016,2.0,2,375600,1
1/12/2017,2283,37,Male,C19,College,59764,10/11/2014,,1.0,2,23264700,4
1/10/2016,2284,31,Male,C12,College,49471,15/8/2011,14/10/2016,2.0,3,2526560,1
1/6/2016,2285,39,Female,C28,College,40142,8/7/2015,14/6/2016,2.0,2,0,1
1/12/2016,2286,34,Female,C29,Bachelor,30851,7/7/2016,5/12/2016,2.0,2,110000,1
1/9/2017,2287,34,Female,C28,Master,57624,15/8/2016,15/9/2017,2.0,2,2025190,1
1/4/2016,2288,31,Male,C20,College,40760,,11/4/2016,1.0,1,202160,1
1/12/2017,2289,47,Female,C2,College,51339,12/1/2015,,,2,11611790,2
1/12/2017,2290,32,Female,C9,Master,57541,28/11/2017,,2.0,2,0,1
1/2/2016,2291,30,Female,C2,Bachelor,62776,28/2/2015,3/2/2016,1.0,2,0,1
1/1/2016,2292,30,Male,C15,College,12895,23/6/2015,1/1/2016,1.0,1,0,1
1/12/2016,2294,24,Female,C1,College,25551,,6/12/2016,1.0,1,0,1
1/7/2017,2295,41,Male,C26,College,112934,8/11/2016,13/7/2017,3.0,3,790560,1
1/6/2017,2296,25,Male,C11,College,14761,31/1/2017,15/6/2017,2.0,2,600000,1
1/12/2017,2298,27,Male,C15,Master,77301,8/12/2017,,3.0,3,0,1
1/12/2017,2299,42,Female,C5,College,129924,19/11/2012,,1.0,4,22993970,2
1/10/2016,2300,34,Female,C6,College,80980,29/7/2016,3/10/2016,2.0,2,0,1
1/11/2017,2302,36,Male,C14,Bachelor,21530,8/5/2017,13/11/2017,2.0,2,0,1
1/6/2017,2303,35,Male,C1,Bachelor,103102,28/9/2016,26/6/2017,2.0,2,2938190,1
1/12/2016,2304,28,Male,C15,Master,34461,12/9/2016,29/11/2016,3.0,3,0,1
1/1/2017,2306,31,Female,C27,Bachelor,40435,23/6/2015,19/1/2017,1.0,1,8472750,1
1/12/2017,2307,25,Female,C29,College,76455,6/11/2017,,1.0,1,0,1
1/12/2017,2308,47,Male,C21,College,49280,8/5/2015,,1.0,2,16350440,2
1/10/2016,2309,36,Female,C9,College,60982,31/5/2016,28/10/2016,2.0,2,0,1
1/2/2017,2310,31,Male,C6,Master,23566,1/11/2016,20/2/2017,1.0,1,0,1
1/12/2017,2311,33,Male,C20,Bachelor,59587,1/9/2017,,2.0,2,359540,1
1/5/2016,2313,32,Female,C18,Bachelor,21780,18/5/2016,21/5/2016,1.0,1,0,1
1/12/2017,2314,30,Male,C12,Bachelor,87351,18/10/2010,,2.0,4,52296540,2
1/11/2016,2315,34,Female,C4,Master,103060,14/10/2016,25/11/2016,3.0,3,0,1
1/12/2017,2318,34,Female,C26,Master,46851,,,2.0,2,8973880,4
1/2/2016,2319,38,Male,C7,Master,37900,21/5/2015,23/2/2016,2.0,2,106910,1
1/6/2017,2320,29,Male,C28,Master,23334,12/1/2017,7/6/2017,1.0,1,399460,1
1/1/2016,2321,33,Male,C2,Bachelor,49659,15/12/2015,14/1/2016,1.0,1,0,1
1/12/2017,2322,31,Female,C12,College,38223,19/7/2017,,3.0,3,1886720,3
1/7/2017,2323,25,Female,C23,College,18770,5/5/2017,28/6/2017,1.0,1,0,1
1/1/2016,2324,34,Male,C19,Master,41798,8/10/2015,25/1/2016,1.0,1,0,1
1/9/2017,2326,33,Female,C25,College,71384,28/11/2016,19/9/2017,3.0,3,3045080,1
1/7/2017,2327,35,Female,C1,College,65040,14/10/2016,28/6/2017,1.0,1,1446390,1
1/8/2017,2329,33,Female,C10,College,35939,10/2/2017,29/7/2017,1.0,1,302530,1
1/11/2017,2330,28,Female,C8,Master,80818,17/7/2017,1/11/2017,2.0,2,159480,1
1/12/2017,2331,23,Female,C2,Bachelor,54235,9/8/2017,,2.0,2,0,1
1/5/2017,2332,24,Female,C4,College,33981,21/11/2016,29/4/2017,1.0,1,600330,1
1/8/2017,2333,41,Male,C7,College,59902,11/4/2017,29/7/2017,3.0,3,0,1
1/12/2017,2334,30,Female,C8,Bachelor,35595,29/11/2016,,1.0,1,6320460,3
1/9/2016,2335,32,Male,C20,Bachelor,67490,20/6/2016,31/8/2016,2.0,2,0,1
1/10/2016,2336,44,Male,C6,Master,39054,21/6/2016,27/10/2016,1.0,1,155200,1
1/7/2017,2338,30,Male,C27,Master,27774,12/6/2017,10/7/2017,2.0,2,0,1
1/7/2017,2339,34,Male,C10,Master,39612,29/5/2017,6/7/2017,2.0,2,0,1
1/2/2016,2340,33,Male,C28,Master,56687,3/12/2015,19/2/2016,2.0,2,116400,1
1/9/2016,2342,33,Female,C9,Bachelor,47102,18/6/2015,22/9/2016,2.0,2,3700850,1
1/12/2017,2343,25,Female,C2,Master,89894,25/9/2017,,2.0,2,0,1
1/12/2017,2344,34,Male,C16,College,113197,21/6/2017,,3.0,3,5565300,4
1/12/2017,2345,25,Male,C27,Master,131168,9/8/2017,,3.0,3,1026920,2
1/11/2016,2346,36,Male,C6,College,71338,31/10/2016,25/11/2016,3.0,3,0,1
1/12/2017,2347,37,Male,C15,Bachelor,54695,24/4/2017,,3.0,3,3627320,2
1/12/2017,2348,24,Female,C25,Master,45009,13/11/2017,,1.0,1,0,1
1/2/2016,2350,38,Male,C18,Master,23545,20/11/2015,6/2/2016,1.0,1,0,1
1/1/2017,2351,31,Male,C5,Master,31124,19/10/2016,13/1/2017,1.0,1,0,1
1/1/2017,2354,32,Male,C18,College,92847,12/2/2014,31/12/2016,2.0,3,6959340,1
1/6/2016,2355,32,Female,C3,College,63315,17/9/2015,21/6/2016,2.0,2,1916140,3
1/4/2017,2356,40,Male,C28,Bachelor,59097,6/1/2017,18/4/2017,,2,600000,1
1/12/2017,2357,34,Female,C4,Bachelor,24378,31/8/2016,,1.0,1,1824010,1
1/8/2016,2358,40,Male,C4,College,33901,26/5/2015,8/8/2016,1.0,1,2319860,1
1/12/2017,2360,24,Female,C15,Bachelor,91200,14/12/2017,,3.0,3,0,1
1/3/2017,2361,34,Female,C3,College,29642,9/11/2016,11/3/2017,1.0,1,0,1
1/2/2017,2362,43,Female,C26,College,56666,20/8/2012,23/2/2017,2.0,3,4068840,1
1/12/2016,2363,32,Female,C13,Master,43282,31/10/2016,26/12/2016,2.0,2,0,1
1/4/2016,2364,38,Male,C11,Master,131567,15/1/2016,2/4/2016,3.0,3,0,1
1/12/2017,2365,43,Female,C13,College,99669,7/8/2012,,1.0,4,59380670,2
1/6/2017,2366,31,Female,C9,College,55276,6/2/2017,12/6/2017,2.0,2,444720,1
1/6/2016,2367,49,Female,C25,College,56150,18/4/2013,30/5/2016,1.0,2,1995640,1
1/4/2017,2368,27,Male,C25,Master,46397,,27/4/2017,2.0,2,0,1
1/11/2017,2369,31,Male,C14,College,14113,6/3/2017,7/11/2017,1.0,1,2051240,1
1/10/2017,2370,30,Male,C27,Master,87710,17/7/2017,28/9/2017,3.0,3,0,1
1/7/2017,2371,43,Female,C29,Bachelor,35133,28/1/2013,10/7/2017,1.0,2,13233930,1
1/10/2017,2372,35,Male,C24,Master,67219,23/5/2017,20/10/2017,3.0,3,172480,1
1/5/2016,2373,33,Female,C20,Bachelor,54214,4/12/2015,30/4/2016,2.0,2,1103230,1
1/1/2016,2375,41,Male,C3,Bachelor,15189,22/5/2015,6/1/2016,1.0,1,0,1
1/3/2016,2377,34,Female,C7,Master,21346,29/4/2013,17/3/2016,1.0,1,328190,1
1/12/2017,2378,30,Female,C14,Bachelor,83916,4/9/2017,,3.0,3,0,1
1/12/2017,2379,28,Male,C15,Master,55546,24/4/2017,11/12/2017,3.0,3,4817790,1
1/4/2016,2380,27,Female,C6,Bachelor,136960,28/11/2014,22/4/2016,1.0,5,3630130,1
1/12/2017,2381,48,Male,C19,Bachelor,78070,25/12/2014,,1.0,2,28596320,2
1/12/2017,2382,41,Female,C10,Master,77785,18/11/2016,,4.0,4,15539040,2
1/5/2016,2384,36,Female,C25,Master,43764,20/8/2015,9/5/2016,1.0,1,817680,1
1/7/2016,2385,40,Female,C17,Master,57225,7/10/2015,19/7/2016,2.0,2,1627260,1
1/12/2017,2386,27,Male,C21,College,48747,19/4/2017,,1.0,1,5303160,3
1/4/2016,2387,32,Male,C26,Bachelor,65298,30/6/2014,12/4/2016,1.0,2,613790,1
1/11/2017,2388,28,Female,C9,College,14820,7/7/2017,31/10/2017,1.0,1,1039460,1
1/12/2017,2390,46,Male,C28,College,51383,30/5/2015,,,2,18608140,1
1/5/2017,2391,29,Male,C26,College,40366,12/9/2016,2/5/2017,2.0,2,3313060,2
1/1/2017,2392,32,Female,C29,Master,43411,29/8/2016,7/1/2017,,1,0,1
1/10/2017,2393,30,Female,C27,College,87010,8/8/2017,6/10/2017,3.0,3,0,1
1/11/2016,2394,43,Male,C24,Master,76562,12/9/2015,17/11/2016,2.0,3,5873580,2
1/12/2017,2395,36,Male,C20,Bachelor,79652,11/10/2017,,2.0,2,0,1
1/12/2017,2396,34,Male,C26,Master,53750,21/6/2017,28/11/2017,2.0,2,0,1
1/5/2017,2397,38,Female,C8,College,47818,,15/5/2017,2.0,2,0,1
1/12/2017,2398,38,Male,C10,Master,94809,2/6/2016,,2.0,4,14703740,2
1/12/2017,2399,29,Female,C23,Master,67326,3/7/2015,,1.0,1,11742390,3
1/10/2016,2400,35,Male,C18,Master,53643,6/8/2012,6/10/2016,1.0,1,2354140,1
1/12/2017,2402,29,Male,C27,Master,30441,24/7/2017,4/12/2017,3.0,3,939200,1
1/9/2016,2403,35,Male,C25,College,63888,,17/9/2016,,2,6301900,3
1/7/2017,2404,26,Male,C17,Bachelor,23711,12/12/2016,11/7/2017,1.0,1,1425241,1
1/10/2016,2405,36,Male,C7,Master,167758,26/1/2016,28/10/2016,5.0,5,0,1
1/8/2016,2406,33,Female,C18,College,31097,17/2/2016,18/8/2016,1.0,1,232820,1
1/12/2017,2407,37,Female,C8,Master,74945,20/10/2015,,,2,30668490,4
1/1/2017,2408,42,Male,C4,College,132505,1/5/2013,5/1/2017,,4,22212220,1
1/9/2016,2409,27,Male,C20,College,16676,6/5/2015,9/9/2016,1.0,1,1877880,1
1/11/2016,2410,38,Male,C20,College,113256,17/8/2016,8/11/2016,4.0,4,0,1
1/12/2017,2411,34,Female,C25,Master,63321,22/11/2017,,2.0,2,0,1
1/8/2016,2412,35,Female,C14,Bachelor,77848,11/6/2016,13/8/2016,3.0,3,-134880,1
1/11/2017,2413,44,Female,C6,Master,109652,12/11/2012,16/11/2017,1.0,3,12342600,1
1/8/2017,2414,31,Male,C15,Bachelor,17648,25/5/2017,29/7/2017,1.0,1,0,1
1/3/2017,2415,39,Male,C10,Bachelor,112317,28/11/2016,8/3/2017,3.0,3,650870,1
1/2/2017,2416,33,Male,C24,Master,62380,4/5/2015,11/2/2017,2.0,2,2691016,1
1/12/2017,2417,26,Male,C28,Master,76126,17/10/2016,,2.0,2,2423110,1
1/12/2017,2418,35,Female,C12,Bachelor,77613,26/9/2017,,3.0,3,0,1
1/2/2016,2419,25,Female,C18,Master,27993,16/11/2015,17/2/2016,1.0,1,100950,1
1/12/2017,2420,31,Male,C5,Master,169549,30/7/2012,,2.0,5,48017720,1
1/6/2016,2421,38,Male,C28,Bachelor,58275,7/1/2013,11/6/2016,1.0,1,1624320,1
1/12/2017,2422,48,Male,C4,Bachelor,111507,26/8/2011,,2.0,4,37052330,3
1/12/2017,2423,36,Female,C18,College,54059,7/8/2017,,3.0,3,1160900,2
1/12/2017,2424,32,Male,C6,College,65736,9/8/2017,,3.0,3,393110,1
